s1,s2,s3,s4,s5,s6,ma1,ma2,ma3,ma4,ma5,ma6
-7.62868448402898e-05,-3.701059954774877e-05,9.613672789487993e-05,-3.6126851357565215e-05,-3.786519756499018e-05,6.135978038912526e-05,-0.571170457051587,-0.15925592820698256,-0.47799347578004087,-1.1985714886299153e-06,0.6371784308453526,-0.5711196001975075
-8.410642226053255e-05,-2.329083591501302e-05,-2.4952247107634662e-05,-1.689322208431321e-05,8.725064320014297e-05,-1.7915600081686023e-05,-0.7749780945037416,-0.13583604795821327,-0.6293587061212718,4.515432463272475e-06,0.7651492744595213,-0.7749344443836274
5.817570754373946e-05,-2.243374028854106e-05,-9.786584596227499e-05,5.349189015024791e-05,7.702990641167418e-05,1.1029949206431411e-05,-0.741451365575031,-0.1822822267371478,-0.5680639982691277,6.237286413268665e-05,0.7502960096205343,-0.7414723478387245
5.9448943432904855e-05,-2.069616894395665e-05,-7.817802968279608e-05,1.777987406725856e-05,1.6186353327007907e-05,5.405482514220239e-05,-0.5637212972964634,-0.15033325329712596,-0.48218213169320123,4.035180807640301e-05,0.6325158919176073,-0.563814605498712
8.234557606989767e-05,7.344941119935555e-05,-2.5121198646615994e-05,-6.001980451753042e-05,-7.876948202856227e-05,-5.518470944654297e-05,-0.5628709899401004,-0.11950933772855046,-0.480304035208756,-6.65817149374108e-05,0.5997361694639627,-0.5629986112830152
4.4350024284156575e-05,-8.109272681089408e-05,-2.8334982988376112e-05,5.2090158199291636e-05,5.789474903750147e-05,6.2281229328498e-05,-0.560611812906097,-0.12040847221484959,-0.48365532165744035,-0.01046237287740377,0.6081582012401424,-0.5576692993399722
-7.611068233615015e-05,-6.431493740333138e-05,-7.394794708748265e-05,-7.071410379211329e-05,-4.004635953691604e-05,1.861841622741167e-05,-0.5015441414505719,-0.17773522415955534,-0.388175937208865,4.732624437190359e-06,0.5658742555508506,-0.5014947649413793
5.3580290441779255e-05,-8.615973480630146e-05,4.980076202976136e-05,-2.77796865635338e-05,-3.8625440818229606e-05,7.940222763203053e-05,-0.5631535755282628,-0.1240191670160538,-0.485759559459969,-8.141673173967397e-06,0.6098022240349493,-0.563193827794304
-6.64774488772224e-05,9.355438140801198e-05,-8.576946990235257e-05,-1.9354399591442473e-05,-6.198431326698284e-05,8.699084466190499e-05,-0.5423508368936567,-0.16708727185638367,-0.4826680467797623,1.710910458436118e-05,0.6497186348643068,-0.542198178036218
-8.729332013235336e-05,-8.399185501151152e-05,7.987071193937822e-05,-7.502316425700428e-05,-8.326635208533162e-05,-6.402156783025248e-05,-0.5293333361102166,-0.24455585861827925,-0.40046690416164543,-2.637702936087956e-05,0.6449270309186239,-0.5293001801213321
-4.5447256824537874e-05,-2.220045428114048e-05,-8.039607558796291e-05,7.146055282714059e-05,6.50800073005442e-05,-4.424266832536716e-05,-0.5391175148558426,-0.19890570717702002,-0.4386780826913335,2.0951291473766547e-05,0.6375339596056813,-0.5390444429157477
4.4348273005034855e-05,-4.9548083394412856e-05,-8.861356030820389e-05,2.7588895012087278e-05,2.130768494268409e-05,5.581690909384207e-05,-0.5599189702834219,-0.206959340557017,-0.4576956878087266,-2.0867403039878024e-05,0.6645844104821691,-0.5598933709664092
-6.711421835436937e-05,-4.8095120824598325e-05,-9.694945261884413e-05,-8.62520690727564e-05,9.585005923007373e-05,-1.9751880951268674e-05,-0.5545174872864371,-0.1525506138496261,-0.46435478517903317,-1.599579542610626e-05,0.6168770624008867,-0.5544965421041634
-5.2630245960472166e-05,-5.1141838397938955e-05,-2.4911574445063422e-05,9.627589442384732e-05,9.939508888123783e-05,6.877503466107271e-05,-0.5067297330634912,-0.16437375370148163,-0.40694424385582656,2.7774463033680363e-05,0.571326938143688,-0.5066129921378073
7.498568217290114e-05,7.895117968548249e-05,-7.858998122500793e-05,-3.365370071861662e-05,5.760955590172756e-05,7.322172907286983e-05,-0.5570232295491531,-0.20192857586268595,-0.4383388937109827,-1.7167306703933914e-05,0.6403352872016635,-0.5570614789102996
-8.981396998386515e-05,5.162683927739664e-05,3.194465098665944e-05,4.07534835140666e-05,5.684111009340853e-05,7.617118387326371e-05,-0.5399328435365087,-0.2111921409354915,-0.41310605180023346,1.4572858278711132e-06,0.6244255081287181,-0.5399342429389176
9.838034652620564e-05,-3.540307766591866e-05,-8.260603494214536e-05,-1.689624635936582e-05,-2.2697098850166242e-05,8.861014360572739e-05,-0.5645433306543264,-0.177204573824698,-0.45671266903010327,-5.003809384570034e-05,0.633841207707007,-0.564553600199615
7.457436058722067e-05,2.373500538954687e-05,-9.118475110625468e-05,6.710070073800978e-05,4.001234145345478e-05,-7.185088747174717e-05,-0.769692904918961,-0.16844562104994437,-0.5909622526575861,7.795747336002946e-05,0.7594946123718996,-0.7697587706135356
4.450029889024876e-05,6.290840787581686e-05,-7.67978496085675e-05,1.714698354060573e-05,5.081673103202178e-05,-9.25512218907798e-05,-0.5519586020601067,-0.12639919083269577,-0.503913601068723,4.639383253029514e-05,0.6303040035750138,-0.5520484156396698
-5.1526739783369635e-05,4.908241213996689e-05,2.714619928845252e-05,-5.0468487207133705e-05,7.800904818822119e-05,-8.322957450523916e-05,-0.5636240099437856,-0.11892104435376634,-0.47999416434854186,-2.2148524100188438e-05,0.5990156855324087,-0.563609764584921
-8.333013959571645e-05,8.000742130676031e-05,-7.586600923836784e-05,-0.00010196698212894262,7.745718558282988e-05,-8.436889726759489e-05,-0.5173547895398342,-0.13273723901134907,-0.4251232196317685,-4.1302351529926484e-05,0.5578820923921544,-0.5173481460025464
4.4892004927632456e-05,0.00010727581348302095,-2.497036893345239e-05,-1.7050085102887635e-05,8.794261666889014e-05,6.041492490993505e-05,-0.7623709448460416,-0.18677580821421627,-0.5596152541262335,2.193481495904257e-05,0.7464197727682661,-0.7623545195970438
4.9038123612454854e-05,0.00010766590896871264,2.630012211213284e-05,3.752545640089977e-05,4.0508000874517336e-05,-5.145979661946853e-06,-0.5963780488311949,-0.15012669287117147,-0.49010304405805566,3.4678694847602e-05,0.6403281425049429,-0.5963961603590194
-6.495332947853427e-05,0.00010139754904070486,4.705123267090272e-05,-6.584104681195413e-05,6.283743007440279e-05,3.6884212520682524e-05,-0.5677419356887722,-0.17076989882170143,-0.4679074957394258,-7.46111245780837e-05,0.6388050347643227,-0.5676811589409755
0.00010665556945888,0.0013342435325220947,-0.00016679180448164743,-0.0002508488918939733,0.00023480850066359693,-5.1377126097484904e-05,-0.532436398482608,-0.1757264450553823,-0.45204027445037864,-0.0001352363606214961,0.6284435626374506,-0.5325773392220419
-6.897780053893854e-05,-4.0295947959734235e-05,-2.5419341292298725e-05,4.112185683879943e-05,-1.4183978175097423e-05,-9.271884044625978e-05,-0.5283743126772247,-0.14687516656680344,-0.4907798692382633,6.33428598635579e-05,0.6375999484395585,-0.5283856515238499
-9.656614778119632e-05,-6.80543306019743e-05,2.6026505035581238e-05,3.771052488765747e-05,7.999092714339184e-05,6.745835725574523e-05,-0.5715272739826474,-0.11122666027096896,-0.4970229826101804,5.199866544507835e-05,0.6083142441381834,-0.5713652490415317
-4.740007545400715e-05,-6.764681846860299e-05,-5.960369388802178e-05,5.166354815511198e-05,3.922931035305055e-05,2.98140862220464e-05,-0.7386515100649731,-0.1600010086511915,-0.5772251077782659,7.502652121892692e-05,0.7372268670313156,-0.7386243773738959
4.6616167419522014e-05,-6.467538929388894e-05,-0.0001001999230494377,-6.01859468609689e-05,-8.94547381440347e-05,1.2905417697162136e-05,-0.5435377777856207,-0.1813205022418475,-0.43804897258605047,-6.025744071336508e-05,0.6191771104205276,-0.543582656312963
4.7687975319732345e-05,0.00010211384970482129,-5.458045808470757e-05,-8.892310978403373e-05,-4.8340783704858836e-05,-9.548578830909094e-05,-0.5591778385676427,-0.12483901085246728,-0.521938567362293,-0.012344851290481348,0.6526656547131309,-0.5558924785531437
-7.553731684861731e-05,6.286572399893942e-05,-3.686113308276617e-05,5.743239066458017e-05,-6.384719941632255e-05,2.9780918413102597e-05,-0.5331125007724242,-0.21781584725716768,-0.4365140167648524,3.3277881714587416e-05,0.6543216171853847,-0.5330855814954133
-4.727085570710443e-05,-4.0389840582299996e-05,4.737420445710683e-05,1.681248529283863e-05,7.757887078163606e-05,8.989989045105062e-05,-0.5810886198518026,-0.18710292396450698,-0.4411597821649851,-2.0478483599212768e-05,0.628238714681937,-0.5811173222695536
7.142331926335288e-05,4.3171965646848776e-05,-4.146175728880763e-05,-8.483669284853335e-05,6.669712848061948e-05,-9.077024261294753e-05,-0.5515933348700691,-0.16310957192884912,-0.46080023202213855,-6.12602666200626e-05,0.6240451542214498,-0.5516732696386686
-7.44868029434187e-05,3.337161160565927e-05,2.720412835444108e-05,-6.0715484886841864e-05,-8.279729108640055e-05,-4.1937463117314167e-05,-0.5153548094227736,-0.12567728186892063,-0.41259534595502223,-3.2871547200218606e-05,0.5382820933994622,-0.515338870974758
-4.521506840671208e-05,7.815678488665156e-05,-6.365870450686373e-05,1.7163639073558556e-05,1.0941962262478455e-05,-8.166264818498803e-05,-0.745227268576599,-0.17995416681583423,-0.5789619956514575,-2.0226711041046116e-05,0.7589029363918833,-0.7452690361476237
-5.7812848343274936e-05,0.00011014396471331622,-2.9242200839441068e-05,8.396892541373546e-05,1.7810623565317485e-05,-6.668536038834105e-05,-0.7443464968042157,-0.14364417423824521,-0.6045882901590476,1.5797242997148592e-05,0.7483488587208503,-0.7443874947247577
-6.036393605146628e-05,-8.303983425062e-05,-7.926013630843443e-05,9.214019393954942e-05,-4.83270834727989e-06,4.847075376179788e-05,-0.5021830970965289,-0.17665740288887363,-0.39016380654351146,6.57011455258676e-05,0.5667941074616029,-0.5021008480465614
4.60815088958455e-05,-8.549763975107538e-05,-8.361768612807907e-05,3.563062485767432e-05,2.2384402411645965e-05,7.536429330823324e-05,-0.5156934958842792,-0.1405919927989291,-0.4205600081931426,3.773144880009251e-05,0.5610472666802011,-0.515700507166295
4.500948754326828e-05,3.0080407216637184e-05,-2.5035764577019393e-05,1.7102002785485126e-05,-5.0040956205421594e-05,-1.048047142671038e-05,-0.5495088925188997,-0.17023758412711196,-0.4591557083547796,-1.8534607757646207e-05,0.6292952042595448,-0.5494781083174954
4.451934876392727e-05,-7.480295315165364e-05,6.41282659117337e-05,2.5924875858507335e-05,8.97420545200589e-05,-6.423629496676853e-05,-0.8061246219315804,-0.16972406937718612,-0.6821541661154726,1.9939216686408955e-07,0.8519814217453829,-0.8061690434705755
4.7550610932312054e-05,-2.4038206237086968e-05,-4.30519457017553e-05,3.404609956181304e-05,-6.626810359033897e-05,-2.4070295757461224e-05,-0.7512378624027428,-0.15988185155754733,-0.6096893735047401,4.4951912737648886e-05,0.7694200289147906,-0.7513463398890072
5.8501744478967055e-05,-2.033745234442108e-05,-4.4508011010080395e-05,-1.6890137292335794e-05,-4.632961799622137e-05,4.542451463684927e-05,-0.5644296432895511,-0.19408462997289955,-0.4693083094007546,2.991430567758631e-05,0.6633059503155946,-0.5643860860123031
7.875084199859828e-05,2.0433696674260204e-05,2.645253086619448e-05,3.1272153981021233e-05,-1.394897405049278e-05,1.6776113771932444e-05,-0.49416005808286095,-0.18171631881528252,-0.36304316584438984,-1.7881075465539146e-07,0.5447495540764388,-0.4941616819590422
-7.89027384895391e-05,2.045708738585006e-05,-4.840082132062662e-05,6.749717387588561e-05,6.953536149545414e-05,9.154411969714005e-05,-0.5659783605510054,-0.1444273821558066,-0.4895557571527321,3.6123224737202934e-05,0.6339838680202697,-0.5658364387481541
-4.432081940564103e-05,5.3224224950909615e-05,-9.330616346669984e-05,6.485469214467798e-05,-7.739613626611686e-05,-8.868363481440156e-05,-0.5573604250212201,-0.14171675959356214,-0.46813952830808897,5.227004490335734e-05,0.6098192650468255,-0.5574235179376397
-6.176474134544918e-05,8.397674060756088e-05,-2.746294352728995e-05,2.471404505577368e-05,-1.786246220625287e-05,7.491180808916198e-05,-0.5461487912707611,-0.1729321700796555,-0.44151788579551565,-3.2422125168466096e-06,0.6143934110181297,-0.5460747456219986
6.0178359121643155e-05,-5.0048835904981104e-05,9.892790742949131e-05,3.578788570290925e-05,6.547757494335116e-05,-9.853221912337062e-05,-0.7964908873705273,-0.20165676624000056,-0.6326393906860875,3.120991876566088e-05,0.8344302884681178,-0.7965624265665863
-8.473174097822778e-05,-7.557011387415713e-05,4.348673515774948e-05,-3.298323627554112e-05,4.388828327872574e-05,5.237174565131397e-06,-0.5118007452188769,-0.13791777669961824,-0.39690570307598544,-2.9526763195859193e-05,0.5347344535309144,-0.511773495216807
5.6571205103495004e-05,7.4037022170792e-05,5.385631907461885e-05,9.101079261775169e-05,-9.627755845897923e-06,-4.015755620390138e-05,-0.5601806273598632,-0.12296293535824947,-0.4818263034141098,3.499428569588043e-05,0.6047649301592882,-0.5602878517829691
-9.787538114292005e-05,7.677068993583447e-05,3.6683507737222953e-05,1.76835373499884e-05,1.2032380607429616e-05,-9.798162834595558e-05,-0.7011322180704285,-0.15462150828673368,-0.49189876834784313,-1.6928930319980474e-05,0.6466305830499394,-0.701099641408785
7.695712387523201e-05,-5.8680101055585965e-05,-5.1645871872452176e-05,-8.941467562095795e-05,8.860497704432646e-06,4.615326978374412e-05,-0.5552131154911026,-0.1454201375054781,-0.4668550038613145,-8.484747512944768e-06,0.6123015470382064,-0.5552021619001032
-7.135867374596927e-05,2.28007694529353e-05,-5.2438049058523006e-05,7.280539426268717e-05,5.421413204498293e-05,-9.56996447456504e-05,-0.5271919563885019,-0.21889505221833408,-0.45853319914396246,7.5908742277981314e-06,0.6774109861476928,-0.527258971311557
-6.288643466856314e-05,2.823000954776944e-05,-4.2605897374592416e-05,-8.160880954566352e-05,2.375107356300532e-05,1.5946543094891297e-05,-0.8053473680341385,-0.041536494753723965,-0.8042514242417536,-3.3384223052406986e-05,0.8458333188063922,-0.8053744501112029
5.439235184834246e-05,-6.59671064591194e-05,-4.1032931167528375e-05,-6.8862831092531e-05,4.935246099790902e-05,1.1962808724952367e-05,-0.5080591742254689,-0.14788059169124596,-0.3889999568962218,-2.6444927495078285e-05,0.5368905101214311,-0.508008500452603
4.448989606053999e-05,0.00010135763731611291,-2.746474305226343e-05,-2.4809143369886044e-05,8.304748471577028e-05,-2.1831838330932385e-05,-0.49844335183218247,-0.185159096628313,-0.38189457456039066,-5.196710837079286e-05,0.5671953607670419,-0.4984553324727018
6.6547865861466e-05,3.6549850880085444e-05,3.9357540083884146e-05,-5.865044800756891e-05,2.1782830311956047e-05,5.280888820813345e-05,-0.5610757699767985,-0.14626390846045245,-0.46361878924151795,-2.0896253281778727e-05,0.6098593506985006,-0.5610324633565273
-9.805152689867924e-05,-2.5494351183930064e-05,4.362176530303685e-05,5.117437577872863e-05,2.9038078136700562e-05,-1.1251831418590541e-05,-0.5051126096322908,-0.15215111133647927,-0.37740193092724783,4.288938942739397e-05,0.5296073404220605,-0.5050002686063113
7.070836543832115e-05,-8.521493493240939e-05,-2.9482851726214676e-05,-3.3446544938087186e-05,-9.345307221142463e-05,5.728498374413249e-05,-0.49535735783523616,-0.19001897541089022,-0.3724093825242106,-3.878644837242833e-05,0.5623495818887232,-0.49527851521063065
6.58297822910825e-05,-2.044822611502184e-05,2.656238362774843e-05,-0.00010034144197401673,3.539211389025354e-05,5.14201357004751e-05,-0.5747955132520275,-0.10666259224811418,-0.5432864895484987,-6.396166054158815e-05,0.6498891524944128,-0.5747775518535799
7.931474343347844e-05,-2.666381402161022e-05,-6.687506954428102e-05,-6.171032982305036e-05,4.9520897169585965e-06,8.643151459342135e-05,-0.5571410716832393,-0.16143187849089785,-0.4545526472634808,-6.666520524000495e-05,0.6158524384637958,-0.557099116499226
8.584457903726417e-05,-3.85009246839374e-05,-8.182871047601736e-05,1.6964943552189027e-05,7.246356890178163e-05,1.7281935805080195e-05,-0.515246770402044,-0.1334773869061221,-0.41111288142320984,-1.609547288041246e-05,0.5446043471675281,-0.5152779753356074
9.414821100950377e-05,-3.1076309449318273e-05,4.1362972769576345e-05,5.932337694947165e-05,8.354798011467324e-05,5.2086597499112486e-05,-0.5700764247547819,-0.11118397009886272,-0.5169954552823052,7.100789656237396e-05,0.6282043047173209,-0.570112786967409
-6.17818557575589e-05,2.3437874959064686e-05,8.916650092594125e-05,-8.866439462451581e-05,-3.447761411923267e-05,-5.94621541605278e-06,-0.5524066186479101,-0.1533096532171805,-0.45973853985863367,-8.829015837805856e-05,0.613015847907216,-0.5523620835879953
4.8970385741142763e-05,-5.500464373131564e-05,-2.4947214809500906e-05,-6.233643935438238e-05,-2.7259383779565383e-05,3.2901062095191946e-05,-0.5424020096866179,-0.1679782370504543,-0.48470266433963827,-3.2042890546401287e-05,0.6526898399655001,-0.5424154550137942
4.740826589522129e-05,-5.885482719580892e-05,9.114234601081961e-05,-8.532424784135628e-05,8.905245779100568e-05,5.129607752785148e-06,-0.8670923956258033,0.08323721936031668,-0.8259910693141472,-7.920640105292328e-05,0.7428382274105937,-0.867119022210861
-9.100887704871496e-05,-6.987327838547941e-05,-6.543174075979152e-05,9.107065417701676e-05,-2.7834343277355345e-05,1.6731388051915985e-05,-0.5627050139581383,-0.15147122346226005,-0.4766044874546655,3.127811284924688e-05,0.627975584129561,-0.5626481584888764
7.801853726885355e-05,4.888572284666992e-05,-4.905477123529067e-05,-7.815752585571545e-05,8.054211593133687e-05,2.7751100589945565e-05,-0.5729420105858067,-0.13416273407245471,-0.5254369468234402,-2.8256563297769257e-05,0.659603015619382,-0.5730132207810537
-4.7703933604203996e-05,8.250332566284158e-05,-5.302449562805123e-05,8.329172589149891e-05,-2.8003216768546224e-05,3.6454892295978425e-05,-0.7427672920158176,-0.1395388166015054,-0.6035470698456336,6.860261527267221e-06,0.743065222866394,-0.7426566108417704
6.37082112966425e-05,-7.31173202952462e-05,3.611233365230504e-05,-1.853454600464488e-05,3.5501191372411256e-05,-9.129425375320466e-05,-0.563697923500909,-0.1954515689951089,-0.46679480561937853,2.159151926043929e-05,0.6623473731738451,-0.5638034586842271
7.927791439144016e-05,-6.219403434570836e-05,9.844954844240306e-05,2.2027519158918096e-05,9.988726513654456e-05,6.068909877132711e-05,-0.5472092042973389,-0.2016250733598684,-0.4406834731483322,2.4630381764617206e-06,0.6424838153824203,-0.5471648818087115
-8.612912680128204e-05,8.7422621842137e-05,-8.139088847070042e-05,-9.489376058002819e-05,-6.083540143020372e-05,2.442796746304765e-05,-0.7480651603302544,-0.15098614411106887,-0.608385175252346,-4.415049831204148e-05,0.7594226644728126,-0.7480640115048506
6.736123647854697e-05,-2.0314968871559813e-05,6.976486659659997e-05,6.297907323382645e-05,-4.603998004615306e-05,1.0188137178346324e-05,-0.5618200713267145,-0.12942431056491296,-0.4995612690874101,5.649810835223316e-05,0.6289626609696107,-0.5618420775686738
-8.623214155889514e-05,8.463437082717462e-05,2.9895194656681667e-05,1.6886986335507004e-05,9.169551716325941e-05,-6.757362447373794e-06,-0.5500103927745231,-0.12686958472011278,-0.4920738738406728,-2.3905896509850307e-05,0.619043707579697,-0.5499268196797296
5.9093802017073926e-05,2.2146393850341894e-05,-4.072537453581049e-05,-5.5784407772208056e-05,9.768294554834966e-05,-5.8235022645902745e-05,-0.5468939811885403,-0.19203691382380875,-0.42863371583192417,-7.057538096104026e-05,0.6206063441263814,-0.546885813317414
4.969177459113183e-05,-8.417958542139559e-05,3.8330009198617176e-05,-8.780025878429853e-05,1.5681218175522815e-05,-3.9882720818340545e-05,-0.524575351025718,-0.11042848017679283,-0.44144693937112184,-5.187367299519918e-05,0.5518018564899472,-0.524628657617267
-9.874830559120085e-05,-5.5303281692786754e-05,-8.068932627391945e-05,-6.158267910283399e-05,9.125918792651788e-05,7.731878375416557e-05,-0.5538977387796442,-0.11393967982937646,-0.505681006816848,-2.5480025165881186e-05,0.6195827868299035,-0.5537864483529823
-5.65357462996019e-05,3.9038696455051536e-05,3.9407570443295015e-05,1.713022891358662e-05,9.447773016368899e-05,-1.4143289817525329e-05,-0.5541677290469841,-0.14729554936813963,-0.47225395504168444,2.5026197822935076e-05,0.6196052056047453,-0.5541206453204919
5.1067454434949866e-05,-2.9438850472907063e-05,-4.709408642700197e-05,6.293939591728304e-05,-6.523687319859306e-05,3.0054127275747078e-05,-0.5663285778761767,-0.11645660221376296,-0.4976314938052979,8.239916102184916e-05,0.6140464260669593,-0.5663894041702385
-5.077709140977049e-05,6.800172793131054e-05,3.7050029402685425e-05,-6.199105804238769e-05,1.2358980356452776e-05,7.091193708674837e-05,-0.506338279380665,-0.15041219450233867,-0.3832165479207225,1.3827397741643767e-05,0.5337325114610548,-0.5063430428560763
4.433245418056231e-05,8.535142902132975e-05,9.279165490827523e-05,3.7134547244299654e-05,-7.330404766658916e-05,4.471238596526206e-05,-0.5432211287114903,-0.16734258072589533,-0.48902012661903993,2.732435249786451e-05,0.6563906562469553,-0.5432664564666723
8.359192782947389e-05,-3.64473348719585e-05,-3.40512498606671e-05,2.5353933721383726e-05,9.874950383448322e-05,4.9960955704086984e-05,-0.5962014018929233,-0.14897299371865266,-0.48871225692402864,1.828121234125553e-05,0.6377446170157552,-0.5963107795023771
-4.443946110832542e-05,-4.109465976753768e-05,-5.3902641294456544e-05,5.159212390370982e-05,4.25901730327638e-05,-4.127120576402632e-05,-0.5525208388973829,-0.19474886797111374,-0.46304185077222265,6.922708688610867e-05,0.6577985281894488,-0.552429481448352
-4.437293180625801e-05,-7.60371570773799e-05,-3.8259822416009115e-05,-5.342355503579199e-05,8.287471531964741e-05,5.905656841420637e-05,-0.5995370612863955,-0.14405254811425924,-0.4734451645436634,-3.388504899621497e-06,0.6175738281127023,-0.5994722070424597
7.121210255434107e-05,9.48674998459964e-05,-2.5461852755093162e-05,4.244753915116917e-05,1.2370568681419059e-05,-6.392601539229048e-05,-0.5652218009175685,-0.08926944502173546,-0.5629158777383264,6.642588923570076e-07,0.652297133092361,-0.5653028407435227
9.274552846605388e-05,0.00010333427840070186,-2.617657827119757e-05,4.336836289908774e-05,6.496168571334948e-05,2.0553209955309626e-05,-0.5532336829006572,-0.15260890612074662,-0.46511812577585565,-1.3727656550064504e-06,0.6177763189552377,-0.5532445251534928
-7.02142238964143e-05,-8.30793309551936e-05,-4.3569339496229986e-05,2.0486833433253082e-05,8.438362207829897e-05,-6.769648816629115e-05,-0.7494305755839034,-0.17704082938766816,-0.5915679709855598,6.148756584073401e-05,0.7686402948931425,-0.749401435139512
-8.552747795054216e-05,-5.563329664060035e-05,4.557950340533523e-05,9.332477924495208e-05,4.881559340752517e-06,-3.547292745498254e-05,-0.7463442155780562,-0.21208788631457945,-0.5589386771872714,9.59221172072585e-05,0.7710361038197544,-0.746360520552589
-8.736806985965018e-05,7.785516874214693e-05,-9.093582469699157e-05,2.7332961051840243e-05,1.6862155284513847e-05,-2.1991877400040494e-05,-0.5150448474242413,-0.13377665729811014,-0.42213933820266913,2.8419560809655388e-06,0.5559049504593304,-0.5149892127431869
-4.534257555821597e-05,2.8511052941659898e-05,-9.230649788438683e-05,2.1224279376674815e-05,-4.959177393182301e-06,6.468402109316429e-05,-0.5664419626826105,-0.1186132847127632,-0.5040459204473438,4.585782110326218e-05,0.6225125573947082,-0.5663285632169185
8.26867520951069e-05,-2.6633730819902723e-05,4.0841199835384145e-05,7.98797797623152e-05,0.00010067893635312686,9.062905645240704e-05,-0.5608981436392974,-0.11787842728895602,-0.5570608343692443,5.984755521356139e-05,0.6749975837193665,-0.5608676682514113
-4.513537221573216e-05,7.842225812382253e-05,-2.6985892464637118e-05,-8.380656998863145e-05,4.571289020027791e-05,7.691899866024698e-05,-0.7544281084764114,-0.13153091019042265,-0.6412249519453604,-3.30143694817625e-05,0.7727194231551674,-0.7544050637123858
9.186133007954567e-05,-8.209299716810392e-05,-9.293493129369779e-05,5.012026644024559e-05,-9.414543336738745e-05,-1.1241107627846247e-05,-0.5638784518869321,-0.19657260737214546,-0.46865848276216227,-1.5453009039591642e-05,0.6650598102828613,-0.5639422133578894
4.770240116869218e-05,3.3870207394315344e-05,-9.160248800910153e-05,-1.6909819959387562e-05,6.509095697992962e-05,6.673339171126003e-05,-0.8266784144762543,-0.21723032387931165,-0.4656951367722599,-6.0868108685249766e-06,0.6829133414341358,-0.82668839625815
4.4296177421188077e-05,-8.415063541455936e-05,-4.956727815486062e-05,-2.346661710550535e-05,-8.192925342420665e-05,-8.04345940093043e-05,-0.6107911035877289,-0.17920514549900088,-0.5374733194911525,1.9494824921317927e-05,0.7166169462333524,-0.610812043394562
4.511393342809811e-05,0.00010323531299238908,-7.705313063954833e-05,-2.2640806761842214e-05,-1.588965472887338e-05,-7.233375353798976e-05,-0.5515755160703104,-0.19855772675379993,-0.4632580162919812,-3.109837070971578e-05,0.661768215213401,-0.5516442797538986
5.171667100789534e-05,2.599422096860593e-05,-8.999975582479891e-05,2.749508863697514e-05,7.975014995942331e-05,-5.0144927953077456e-05,-0.5400912325713624,-0.17878596939439034,-0.4827541363842534,-2.4692323231754534e-05,0.6615728880308076,-0.5401375480740187
-6.615053870273613e-05,-4.62776392771147e-05,4.7865627154308754e-05,6.735647354538798e-05,-3.1679509701731945e-05,-9.149688710152759e-05,-0.5137692510813661,-0.13585800542429194,-0.4187791098249394,7.591815650608473e-05,0.5547001363186046,-0.5137360158763988
-8.25184093926623e-05,0.00010655133371617609,6.44931575815022e-05,4.783668211594261e-05,-8.923473153821249e-05,-4.355011163603706e-05,-0.7963003462353625,-0.21323297256244272,-0.6233200193130585,1.8599570811445727e-05,0.8365391545228015,-0.7963199236617913
-5.925621508851009e-05,-8.740819568497926e-05,4.010506712504025e-05,-8.044241738502933e-05,8.89802599424172e-05,-1.1227191485829735e-05,-0.5799080103735651,-0.14752897794573006,-0.48144928083775346,0.02158401257663445,0.6216545843673713,-0.5850146495153404
